Episodio,Score,Passos
1247,42.5,53
1248,324.0,304
1249,354.5,290
1250,458.0,421
1251,-5.5,10
1252,186.0,139
1253,40.5,47
1254,125.0,131
1255,222.5,193
1256,447.5,405
1257,216.5,210
1258,253.5,221
1259,303.5,309
1260,168.5,150
1261,277.5,275
1262,41.0,35
1263,397.5,314
1264,485.0,451
1265,328.5,276
1266,328.5,272
1267,420.5,451
1268,303.0,294
1269,342.5,326
1270,129.5,119
1271,406.5,401
1272,447.5,415
1273,438.5,331
1274,253.5,244
1275,207.5,180
1276,235.5,210
1277,449.5,359
1278,308.5,261
1279,160.5,132
1280,269.0,246
1281,276.0,260
1282,16.0,36
1283,274.5,227
1284,238.5,222
1285,347.0,312
1286,352.5,325
1287,465.0,429
1288,443.0,331
1289,196.0,173
1290,337.5,337
1291,499.5,451
1292,143.5,130
1293,206.5,191
1294,480.5,451
1295,312.5,314
1296,285.0,225
1297,455.5,400
1298,222.5,203
1299,12.5,27
1300,491.0,451
1301,278.5,286
1302,363.5,361
1303,527.0,451
1304,83.0,77
1305,502.0,430
1306,348.0,313
1307,27.0,37
1308,428.0,353
1309,412.0,438
1310,150.5,146
1311,69.0,70
1312,311.5,265
1313,48.0,45
1314,63.5,53
1315,358.5,349
1316,243.5,243
1317,14.5,33
1318,338.5,323
1319,36.0,38
1320,473.5,404
1321,198.0,201
1322,8.0,20
1323,308.5,258
1324,327.0,307
1325,339.5,311
1326,412.0,448
1327,144.5,140
1328,199.5,178
1329,490.0,451
1330,294.5,229
1331,412.0,332
1332,126.0,123
1333,306.5,267
1334,333.5,305
1335,277.5,258
1336,174.0,175
1337,166.0,141
1338,247.0,220
1339,182.5,195
1340,142.5,141
1341,260.0,254
1342,185.0,158
1343,306.0,297
1344,240.5,203
1345,10.0,22
1346,154.0,132
1347,197.5,139
1348,305.0,281
1349,485.0,451
1350,247.5,223
1351,422.5,384
1352,423.5,392
1353,381.0,332
1354,486.5,451
1355,171.0,149
1356,400.5,329
1357,257.0,200
1358,237.0,245
1359,300.5,288
1360,291.0,257
1361,285.5,262
1362,320.5,265
1363,334.0,289
1364,241.0,223
1365,141.5,147
1366,277.0,277
1367,90.0,78
1368,82.5,76
1369,60.5,49
1370,332.5,291
1371,410.5,396
1372,243.5,219
1373,210.0,176
1374,509.5,451
1375,443.0,414
1376,232.5,202
1377,300.0,288
1378,339.5,296
1379,377.5,302
1380,412.0,407
1381,446.0,391
1382,66.0,62
1383,243.5,248
1384,455.5,451
1385,190.0,166
1386,210.0,174
1387,266.0,270
1388,411.0,400
1389,475.0,413
1390,441.5,399
1391,445.5,426
1392,276.5,252
1393,376.5,332
1394,381.5,352
1395,417.5,451
1396,492.5,451
1397,71.0,55
1398,351.0,379
1399,181.5,170
1400,81.0,92
1401,484.0,451
1402,408.0,379
1403,183.0,162
1404,262.0,225
1405,260.5,248
1406,217.0,184
1407,88.5,67
1408,87.0,68
1409,478.0,451
1410,398.0,333
1411,323.5,290
1412,501.0,451
1413,444.0,451
1414,147.5,144
1415,292.5,234
1416,330.5,313
1417,395.0,344
1418,353.5,288
1419,294.0,294
1420,354.5,320
1421,499.5,430
1422,201.5,195
1423,304.5,262
1424,483.5,451
1425,307.0,267
1426,174.0,159
1427,394.0,332
1428,342.5,315
1429,70.0,68
1430,208.5,218
1431,455.5,451
1432,253.0,212
1433,292.5,229
1434,221.0,182
1435,227.0,193
1436,501.5,443
1437,332.0,285
1438,257.5,208
1439,180.5,204
1440,309.0,291
1441,258.0,227
1442,245.5,228
1443,216.5,179
1444,303.0,244
1445,338.5,286
1446,206.0,192
1447,417.0,347
1448,276.5,243
1449,102.5,107
1450,116.5,108
1451,250.0,225
1452,484.0,451
1453,5.0,14
1454,333.0,343
1455,471.5,451
1456,230.5,193
1457,237.5,191
1458,440.5,451
1459,253.0,235
1460,150.0,139
1461,458.0,403
1462,190.0,203
1463,512.5,451
1464,246.5,232
1465,485.5,414
1466,418.0,419
1467,410.0,364
1468,280.5,230
1469,445.5,413
1470,449.0,389
1471,303.0,307
1472,444.0,451
1473,107.5,92
1474,114.0,107
1475,260.5,259
1476,351.0,286
1477,405.5,352
1478,151.5,158
1479,240.0,196
1480,456.5,451
1481,471.0,432
1482,24.0,59
1483,423.5,378
1484,363.5,319
1485,199.5,182
1486,295.0,287
1487,150.0,124
1488,438.5,379
1489,282.0,223
1490,-5.5,10
1491,401.0,375
1492,302.5,230
1493,260.5,268
1494,368.0,308
1495,379.0,341
1496,389.5,414
1497,282.5,267
1498,444.5,406
1499,31.5,27
1500,233.0,195
1501,143.0,138
1502,283.0,242
1503,215.0,182
1504,81.5,76
1505,216.0,161
1506,457.0,409
1507,339.0,342
1508,426.0,364
1509,501.0,435
1510,306.5,295
1511,61.5,51
1512,474.5,451
1513,373.0,321
1514,223.5,197
1515,536.5,451
1516,328.5,263
1517,311.5,257
1518,319.0,278
1519,338.0,297
1520,403.0,333
1521,381.0,346
1522,402.5,365
1523,8.5,19
1524,82.0,92
1525,38.0,50
1526,97.5,97
1527,165.0,137
1528,323.5,305
1529,72.0,55
1530,73.5,91
1531,14.5,12
1532,102.0,96
1533,252.0,233
1534,448.5,392
1535,-4.0,13
1536,523.0,451
1537,443.5,451
1538,257.5,222
1539,310.0,255
1540,64.5,75
1541,277.5,206
1542,268.5,204
1543,191.0,159
1544,422.5,397
1545,213.0,188
1546,297.5,231
1547,231.0,180
1548,337.5,326
1549,241.5,212
1550,167.0,157
1551,416.0,383
1552,109.0,93
1553,401.5,310
1554,179.5,161
1555,181.5,155
1556,215.5,209
1557,412.5,348
1558,270.0,250
1559,204.0,197
1560,498.0,436
1561,359.0,320
1562,42.5,53
1563,311.5,289
1564,225.0,196
1565,327.5,271
1566,390.0,357
1567,475.0,451
1568,268.5,274
1569,171.0,155
1570,359.0,325
1571,280.0,261
1572,466.5,451
1573,241.5,210
1574,157.0,152
1575,417.5,394
1576,187.5,146
1577,337.5,301
1578,372.0,353
1579,367.5,371
1580,463.0,451
1581,301.5,257
1582,65.5,61
1583,222.5,193
1584,442.0,408
1585,165.5,159
1586,12.0,28
1587,429.0,451
1588,461.0,451
1589,262.5,273
1590,237.5,203
1591,489.5,451
1592,203.0,199
1593,446.5,390
1594,380.0,367
1595,318.5,285
1596,390.0,361
1597,329.5,296
1598,463.5,451
