Episodio,Score,Passos,Resultado,Pousou,Colisao,Timeout,VelocidadeAngularMedia,VelocidadeAngularMaxima,Epsilon,LossMedia
1269,-53.4169,201,crash,0,1,0,0.290733,0.70183,0.775827,0.298914
1270,-84.8075,230,crash,0,1,0,0.510707,1.109088,0.775672,0.417997
1271,-13.0579,1000,timeout,0,0,1,0.145969,0.890477,0.775517,0.345131
1272,-61.2746,212,crash,0,1,0,0.473152,0.965435,0.775362,0.340949
1273,-78.5267,243,crash,0,1,0,0.379327,0.887467,0.775207,0.422509
1274,-33.0051,224,crash,0,1,0,0.357551,0.846744,0.775052,0.401684
1275,-86.5869,207,crash,0,1,0,0.373516,1.043031,0.774897,0.527052
1276,-81.2251,168,crash,0,1,0,1.277613,1.850393,0.774742,0.421438
1277,-42.7956,223,crash,0,1,0,0.325198,0.812596,0.774587,0.315251
1278,-49.6144,1000,timeout,0,0,1,0.115357,0.74407,0.774432,0.44552
1279,-56.6907,205,crash,0,1,0,0.230107,0.592265,0.774277,0.40073
1280,-72.5975,208,crash,0,1,0,0.35713,0.798852,0.774122,0.212035
1281,-72.6585,216,crash,0,1,0,0.385875,0.757799,0.773967,0.401943
1282,-53.4862,186,crash,0,1,0,0.317608,0.917623,0.773813,0.239574
1283,-38.127,1000,timeout,0,0,1,0.112826,0.663286,0.773658,0.329835
1284,-80.1248,199,crash,0,1,0,0.473849,1.179025,0.773503,0.34346
1285,-26.0041,1000,timeout,0,0,1,0.119349,0.712479,0.773348,0.359131
1286,-74.4934,268,crash,0,1,0,0.228644,0.764604,0.773194,0.520052
1287,-68.161,235,crash,0,1,0,0.365494,0.750465,0.773039,0.420578
1288,-73.1802,249,crash,0,1,0,0.711762,1.635164,0.772884,0.383369
1289,-38.3307,1000,timeout,0,0,1,0.088965,0.584272,0.77273,0.388857
1290,-75.1901,226,crash,0,1,0,0.549323,1.033338,0.772575,0.294969
1291,-64.5377,192,crash,0,1,0,0.204701,0.506336,0.772421,0.397563
1292,-81.1369,296,crash,0,1,0,0.246175,0.583712,0.772266,0.475086
1293,-66.0551,196,crash,0,1,0,0.306969,0.739817,0.772112,0.465029
1294,-81.0204,348,crash,0,1,0,0.208852,0.631101,0.771957,0.456822
1295,-50.6914,208,crash,0,1,0,0.332961,0.728126,0.771803,0.223081
1296,-58.4157,224,crash,0,1,0,0.199855,0.558619,0.771649,0.454689
1297,-47.9409,1000,timeout,0,0,1,0.121315,0.515696,0.771494,0.41462
1298,-89.9656,230,crash,0,1,0,0.240887,0.739809,0.77134,0.438399
1299,-67.8468,236,crash,0,1,0,0.149702,0.450659,0.771186,0.334742
1300,-67.9843,193,crash,0,1,0,0.587316,1.13365,0.771032,0.336093
1301,-68.7012,209,crash,0,1,0,0.367313,0.913608,0.770877,0.388963
1302,-45.9569,200,crash,0,1,0,0.247121,0.587124,0.770723,0.52608
1303,-77.3657,211,crash,0,1,0,0.180965,0.589807,0.770569,0.287742
1304,-67.2467,226,crash,0,1,0,0.258403,0.662709,0.770415,0.525787
1305,-70.7211,220,crash,0,1,0,0.213635,0.609562,0.770261,0.447309
1306,-76.1819,205,crash,0,1,0,0.55128,0.984303,0.770107,0.39128
1307,-77.2919,236,crash,0,1,0,0.196338,0.526946,0.769953,0.41137
1308,-72.632,197,crash,0,1,0,0.150773,0.488533,0.769799,0.36994
1309,-70.4463,214,crash,0,1,0,0.085941,0.442096,0.769645,0.53364
1310,-54.7304,208,crash,0,1,0,0.383341,0.843705,0.769491,0.336874
1311,-72.665,261,crash,0,1,0,0.161591,0.462724,0.769337,0.236188
1312,-2.5013,1000,timeout,0,0,1,0.089425,0.602673,0.769183,0.412624
1313,-57.3494,181,crash,0,1,0,0.60707,1.106906,0.769029,0.507461
1314,-69.5129,200,crash,0,1,0,0.170101,0.442905,0.768875,0.23225
1315,-42.9139,1000,timeout,0,0,1,0.099675,0.596913,0.768722,0.395711
1316,-60.8295,208,crash,0,1,0,0.591335,1.069911,0.768568,0.557019
1317,-77.4917,246,crash,0,1,0,0.156154,0.627738,0.768414,0.402641
1318,-70.2226,226,crash,0,1,0,0.483318,0.922951,0.768261,0.290985
1319,-69.9595,205,crash,0,1,0,0.144624,0.374681,0.768107,0.298896
1320,-58.5176,204,crash,0,1,0,0.589802,1.277638,0.767953,0.387382
1321,-73.7185,226,crash,0,1,0,0.345564,0.854052,0.7678,0.341413
1322,-72.7163,208,crash,0,1,0,0.325097,0.780022,0.767646,0.384394
1323,-63.8492,213,crash,0,1,0,0.267715,0.758458,0.767493,0.251537
1324,-62.8554,194,crash,0,1,0,0.607442,1.106774,0.767339,0.335577
1325,-66.5418,209,crash,0,1,0,0.213034,0.654911,0.767186,0.271138
1326,-75.8909,202,crash,0,1,0,0.142937,0.387992,0.767032,0.460965
1327,-58.0798,1000,timeout,0,0,1,0.094979,0.723908,0.766879,0.339037
1328,-33.4189,1000,timeout,0,0,1,0.11478,0.600942,0.766725,0.415372
1329,-81.9214,235,crash,0,1,0,0.198506,0.542806,0.766572,0.414748
1330,-48.3032,214,crash,0,1,0,0.482193,1.041101,0.766419,0.362624
1331,-71.1343,205,crash,0,1,0,0.307811,0.661174,0.766265,0.446257
1332,-68.4427,212,crash,0,1,0,0.17205,0.584669,0.766112,0.322754
1333,-27.4271,1000,timeout,0,0,1,0.113116,0.707423,0.765959,0.393086
1334,-40.6243,1000,timeout,0,0,1,0.131269,0.750066,0.765806,0.329161
1335,-78.2784,235,crash,0,1,0,0.199844,0.604871,0.765653,0.39412
1336,-52.506,221,crash,0,1,0,0.277975,0.806845,0.765499,0.53225
1337,-47.8696,185,crash,0,1,0,0.212989,0.521475,0.765346,0.315344
1338,-61.4416,193,crash,0,1,0,0.272408,0.79598,0.765193,0.235007
1339,-67.118,208,crash,0,1,0,0.136023,0.523797,0.76504,0.497988
1340,-45.3997,243,crash,0,1,0,0.287468,0.836499,0.764887,0.569701
1341,-57.9755,215,crash,0,1,0,0.273054,0.804721,0.764734,0.531718
1342,-51.8574,1000,timeout,0,0,1,0.110625,0.535745,0.764581,0.410619
1343,-97.967,304,crash,0,1,0,0.317358,0.991606,0.764428,0.425062
1344,-47.8964,209,crash,0,1,0,0.588631,1.107739,0.764276,0.332917
1345,-54.486,1000,timeout,0,0,1,0.089419,0.446098,0.764123,0.370847
1346,-44.0373,218,crash,0,1,0,0.348873,0.935086,0.76397,0.445587
1347,-71.949,212,crash,0,1,0,0.144469,0.494732,0.763817,0.35062
1348,-46.1007,1000,timeout,0,0,1,0.107275,0.90358,0.763664,0.323391
1349,-83.4863,193,crash,0,1,0,0.245987,0.680919,0.763512,0.356009
1350,-96.435,210,crash,0,1,0,0.28351,0.828595,0.763359,0.26859
1351,-37.6405,565,crash,0,1,0,0.153906,0.618341,0.763206,0.33472
1352,-54.137,211,crash,0,1,0,0.264217,0.767961,0.763054,0.317224
1353,-39.7924,203,crash,0,1,0,0.477741,0.989867,0.762901,0.394097
1354,-100.0487,200,crash,0,1,0,0.411181,0.987532,0.762748,0.409522
1355,-59.4738,183,crash,0,1,0,0.150782,0.500715,0.762596,0.283644
1356,-43.3075,198,crash,0,1,0,0.566239,1.020972,0.762443,0.309838
1357,-66.9346,185,crash,0,1,0,0.258995,0.598555,0.762291,0.339324
1358,-66.833,213,crash,0,1,0,0.19236,0.616511,0.762138,0.297762
1359,-80.04,190,crash,0,1,0,0.490897,0.963866,0.761986,0.282108
1360,-48.8143,195,crash,0,1,0,0.394351,0.876073,0.761834,0.482259
1361,-58.3513,234,crash,0,1,0,0.138929,0.434,0.761681,0.43757
1362,-89.7989,258,crash,0,1,0,0.403442,0.950194,0.761529,0.40419
1363,-52.617,206,crash,0,1,0,0.414691,0.833454,0.761377,0.420234
1364,-60.6157,189,crash,0,1,0,0.605564,1.210586,0.761224,0.420795
1365,-52.7532,181,crash,0,1,0,0.679683,1.383311,0.761072,0.337269
1366,-70.6363,198,crash,0,1,0,0.529723,1.046915,0.76092,0.36355
1367,-62.4278,231,crash,0,1,0,0.496922,1.033414,0.760768,0.229245
1368,-87.0834,183,crash,0,1,0,0.485215,1.009651,0.760615,0.499801
1369,-39.9698,1000,timeout,0,0,1,0.122283,0.664917,0.760463,0.353469
1370,-63.1696,205,crash,0,1,0,0.613538,1.146077,0.760311,0.309033
1371,-87.9981,188,crash,0,1,0,0.372641,0.660192,0.760159,0.18437
1372,-106.1374,212,crash,0,1,0,0.357006,0.921593,0.760007,0.267704
1373,-75.2026,212,crash,0,1,0,0.092834,0.447308,0.759855,0.417176
1374,-32.8676,214,crash,0,1,0,0.414544,1.004592,0.759703,0.392064
1375,-88.5038,210,crash,0,1,0,0.568825,1.038905,0.759551,0.377553
1376,-85.335,219,crash,0,1,0,0.238976,0.546758,0.759399,0.410751
1377,-74.5856,185,crash,0,1,0,0.297971,0.845029,0.759247,0.306325
1378,-62.8981,202,crash,0,1,0,0.368142,0.864736,0.759096,0.361549
1379,-46.8188,211,crash,0,1,0,0.554258,1.266833,0.758944,0.276528
1380,-51.2665,381,crash,0,1,0,0.129009,0.49391,0.758792,0.391313
1381,-53.8399,200,crash,0,1,0,0.434554,0.800181,0.75864,0.423761
1382,-71.3463,188,crash,0,1,0,0.190728,0.645575,0.758488,0.514873
1383,-55.821,1000,timeout,0,0,1,0.112309,0.474645,0.758337,0.391003
1384,-69.3459,1000,timeout,0,0,1,0.094317,0.417195,0.758185,0.366625
1385,-52.7198,191,crash,0,1,0,0.292499,0.892631,0.758033,0.511582
1386,-60.6831,174,crash,0,1,0,0.271407,0.562475,0.757882,0.200095
1387,-49.2206,226,crash,0,1,0,0.562836,1.359256,0.75773,0.396883
1388,-40.1369,1000,timeout,0,0,1,0.099085,0.660054,0.757579,0.375771
1389,-82.1562,195,crash,0,1,0,0.175136,0.497973,0.757427,0.28902
1390,-19.6865,237,crash,0,1,0,0.495326,1.095801,0.757276,0.291562
1391,-94.6564,575,crash,0,1,0,0.216964,0.777204,0.757124,0.34871
1392,-59.9275,200,crash,0,1,0,0.492485,0.998936,0.756973,0.306097
1393,-65.346,215,crash,0,1,0,0.444456,1.032947,0.756821,0.349678
1394,-23.5845,210,crash,0,1,0,0.673159,1.177294,0.75667,0.390692
1395,-57.7276,183,crash,0,1,0,0.413505,0.91136,0.756519,0.334109
1396,-97.6016,199,crash,0,1,0,0.310482,0.707691,0.756367,0.392767
1397,-80.7519,205,crash,0,1,0,0.496271,1.067776,0.756216,0.218347
1398,-93.6995,191,crash,0,1,0,0.330488,0.836035,0.756065,0.481036
1399,-68.7526,191,crash,0,1,0,0.643674,1.276696,0.755914,0.519318
1400,-42.4163,194,crash,0,1,0,0.420862,0.992818,0.755763,0.435957
1401,-97.1505,264,crash,0,1,0,0.220927,0.759024,0.755611,0.238611
1402,-85.4845,254,crash,0,1,0,0.224515,0.793962,0.75546,0.405532
1403,-58.4536,208,crash,0,1,0,0.542661,1.068231,0.755309,0.284839
1404,-63.4244,212,crash,0,1,0,0.346231,1.011588,0.755158,0.461678
1405,-46.9686,304,crash,0,1,0,0.190826,0.404966,0.755007,0.495873
1406,-93.6763,216,crash,0,1,0,0.315407,0.584307,0.754856,0.370442
1407,-84.2678,227,crash,0,1,0,0.183539,0.560692,0.754705,0.438626
1408,-95.5528,246,crash,0,1,0,0.237589,0.781665,0.754554,0.404207
1409,-96.4913,246,crash,0,1,0,0.709448,1.395187,0.754403,0.373308
1410,-66.949,187,crash,0,1,0,0.128659,0.4613,0.754252,0.371237
1411,-73.9481,223,crash,0,1,0,0.165493,0.378327,0.754102,0.174274
1412,-85.8665,261,crash,0,1,0,0.197499,0.533546,0.753951,0.279991
1413,-61.6887,230,crash,0,1,0,0.218316,0.735565,0.7538,0.281822
1414,-83.2802,218,crash,0,1,0,0.18214,0.575168,0.753649,0.31443
1415,-20.28,1000,timeout,0,0,1,0.173101,0.974701,0.753498,0.418689
1416,-77.6422,162,crash,0,1,0,0.196314,0.479929,0.753348,0.272206
1417,-90.1084,1000,timeout,0,0,1,0.109167,0.721903,0.753197,0.395698
1418,-88.9222,246,crash,0,1,0,0.159297,0.587025,0.753046,0.433213
1419,-36.1176,1000,timeout,0,0,1,0.153786,1.048426,0.752896,0.441469
1420,-71.7776,199,crash,0,1,0,0.412307,0.878164,0.752745,0.173452
1421,-43.093,194,crash,0,1,0,0.583052,1.10538,0.752595,0.326154
1422,-71.7145,202,crash,0,1,0,0.70523,1.066593,0.752444,0.322511
1423,-49.8119,1000,timeout,0,0,1,0.072022,0.556117,0.752294,0.395859
1424,-47.0839,860,crash,0,1,0,0.135124,0.649425,0.752143,0.371168
1425,-97.2384,244,crash,0,1,0,0.435156,1.104603,0.751993,0.36265
1426,-90.2072,218,crash,0,1,0,0.24011,0.554412,0.751842,0.255807
1427,-48.167,1000,timeout,0,0,1,0.141125,0.935214,0.751692,0.333707
1428,-65.1817,204,crash,0,1,0,0.186107,0.695338,0.751542,0.427694
1429,-46.9503,215,crash,0,1,0,0.223285,0.507204,0.751391,0.308267
1430,-71.2467,184,crash,0,1,0,0.15838,0.732789,0.751241,0.471042
1431,-94.6284,208,crash,0,1,0,0.258714,0.638313,0.751091,0.437138
1432,-80.9143,190,crash,0,1,0,0.734102,1.402099,0.750941,0.256524
1433,-72.1946,178,crash,0,1,0,0.730588,1.581068,0.75079,0.21402
1434,-61.0291,1000,timeout,0,0,1,0.079976,0.393831,0.75064,0.385649
1435,-69.9399,197,crash,0,1,0,0.246454,0.652457,0.75049,0.581048
1436,-77.1367,215,crash,0,1,0,0.140651,0.432718,0.75034,0.283205
1437,-76.4863,241,crash,0,1,0,0.158949,0.551042,0.75019,0.433753
1438,-74.8948,255,crash,0,1,0,0.214546,0.773443,0.75004,0.479129
1439,-61.5766,1000,timeout,0,0,1,0.06451,0.427843,0.74989,0.374181
1440,-65.7373,263,crash,0,1,0,0.173113,0.492784,0.74974,0.387813
1441,-80.4181,241,crash,0,1,0,0.553582,1.360019,0.74959,0.280126
1442,-47.1681,1000,timeout,0,0,1,0.160318,0.942727,0.74944,0.362419
1443,-52.2738,341,crash,0,1,0,0.189032,0.501118,0.74929,0.337271
1444,-54.2769,195,crash,0,1,0,0.571192,1.159614,0.74914,0.39035
1445,-38.107,224,crash,0,1,0,0.265666,0.873724,0.748991,0.394878
1446,-60.7838,196,crash,0,1,0,0.269145,0.698973,0.748841,0.37418
1447,-49.9035,1000,timeout,0,0,1,0.120727,0.668385,0.748691,0.33119
1448,-106.3372,226,crash,0,1,0,0.483928,1.119517,0.748541,0.33231
1449,-24.6543,1000,timeout,0,0,1,0.105059,0.726906,0.748392,0.307722
1450,-88.3004,165,crash,0,1,0,0.217879,0.610275,0.748242,0.390902
1451,-91.314,206,crash,0,1,0,0.211706,0.52536,0.748092,0.364172
1452,-53.8205,198,crash,0,1,0,0.590327,1.03842,0.747943,0.370291
1453,-80.5089,186,crash,0,1,0,0.441373,0.897977,0.747793,0.27572
1454,-69.528,230,crash,0,1,0,0.137543,0.447355,0.747643,0.449195
1455,-60.4244,219,crash,0,1,0,0.198887,0.575235,0.747494,0.353194
1456,-74.0008,217,crash,0,1,0,0.124995,0.385082,0.747344,0.37636
1457,-61.9223,210,crash,0,1,0,0.255125,1.021574,0.747195,0.311744
1458,-90.1539,258,crash,0,1,0,0.215852,0.684403,0.747046,0.283762
1459,-69.5102,252,crash,0,1,0,0.480662,0.887945,0.746896,0.215087
1460,-53.1458,467,crash,0,1,0,0.179332,0.518775,0.746747,0.398079
1461,-57.427,571,crash,0,1,0,0.202518,0.831921,0.746597,0.39574
1462,-80.0858,192,crash,0,1,0,0.574085,1.237405,0.746448,0.174984
1463,-61.0014,1000,timeout,0,0,1,0.079221,0.47332,0.746299,0.349316
1464,-69.2618,188,crash,0,1,0,0.154727,0.489967,0.74615,0.273366
1465,-60.5301,1000,timeout,0,0,1,0.136118,0.905314,0.746,0.427521
1466,-42.4727,243,crash,0,1,0,0.284516,0.688202,0.745851,0.280036
1467,-65.4248,175,crash,0,1,0,0.486094,0.916948,0.745702,0.430078
1468,-33.8467,1000,timeout,0,0,1,0.17324,1.455591,0.745553,0.36976
1469,-73.1395,189,crash,0,1,0,0.704751,1.541208,0.745404,0.486825
1470,-59.656,1000,timeout,0,0,1,0.106558,0.701654,0.745255,0.434194
1471,-61.8999,197,crash,0,1,0,0.403292,0.772593,0.745106,0.441273
1472,-66.7523,230,crash,0,1,0,0.224172,0.574374,0.744957,0.234733
1473,-58.6145,1000,timeout,0,0,1,0.126148,0.941733,0.744808,0.315994
1474,-91.3797,220,crash,0,1,0,0.24101,0.566732,0.744659,0.351944
1475,-81.9757,200,crash,0,1,0,0.590848,1.363129,0.74451,0.41221
1476,-73.4078,189,crash,0,1,0,0.648696,1.40793,0.744361,0.375766
1477,-59.6603,200,crash,0,1,0,0.259785,0.650767,0.744212,0.338686
1478,-51.0982,1000,timeout,0,0,1,0.111976,0.788308,0.744063,0.431954
1479,-62.1046,193,crash,0,1,0,0.499943,1.179343,0.743914,0.196268
1480,-49.0377,212,crash,0,1,0,0.499816,0.958044,0.743765,0.253572
1481,-54.1057,234,crash,0,1,0,0.241522,0.569369,0.743617,0.362566
1482,-69.4672,197,crash,0,1,0,0.176682,0.475635,0.743468,0.26205
1483,-77.3642,253,crash,0,1,0,0.170994,0.481063,0.743319,0.375438
1484,-87.9689,205,crash,0,1,0,0.431294,0.866901,0.743171,0.418273
1485,-94.6785,250,crash,0,1,0,0.224186,0.541185,0.743022,0.421171
1486,-53.4445,1000,timeout,0,0,1,0.097934,0.613135,0.742873,0.343324
1487,-76.9562,181,crash,0,1,0,0.623392,1.385838,0.742725,0.40196
1488,-59.2762,251,crash,0,1,0,0.192721,0.538345,0.742576,0.483859
1489,-82.4127,212,crash,0,1,0,0.235592,0.691237,0.742428,0.330933
1490,-57.8318,236,crash,0,1,0,0.151312,0.520216,0.742279,0.180105
1491,-54.8922,1000,timeout,0,0,1,0.108955,0.710585,0.742131,0.418223
1492,-78.1607,180,crash,0,1,0,0.175214,0.440287,0.741982,0.304764
1493,-66.1248,200,crash,0,1,0,0.274257,0.734305,0.741834,0.440529
1494,-80.3832,193,crash,0,1,0,0.288155,0.682729,0.741686,0.35877
1495,-71.2016,185,crash,0,1,0,0.527768,1.101918,0.741537,0.302288
1496,-56.5543,1000,timeout,0,0,1,0.095857,0.724209,0.741389,0.297367
1497,-33.5698,1000,timeout,0,0,1,0.096981,0.493939,0.741241,0.296869
1498,-51.919,281,crash,0,1,0,0.089039,0.433443,0.741092,0.425595
1499,-83.7249,196,crash,0,1,0,0.494245,0.936156,0.740944,0.399426
1500,-57.0788,1000,timeout,0,0,1,0.109982,0.691164,0.740796,0.356787
1501,-83.0497,243,crash,0,1,0,0.295907,0.942997,0.740648,0.392681
1502,-25.7054,1000,timeout,0,0,1,0.119478,0.677812,0.7405,0.49899
1503,-42.1747,200,crash,0,1,0,0.257994,0.626976,0.740352,0.380889
1504,-104.4794,249,crash,0,1,0,0.407538,0.866532,0.740204,0.348562
1505,-49.4203,1000,timeout,0,0,1,0.133726,0.85394,0.740055,0.322702
1506,-45.5642,217,crash,0,1,0,0.410046,0.748086,0.739907,0.322726
1507,-64.5941,225,crash,0,1,0,0.157257,0.585952,0.73976,0.317634
1508,-99.7231,721,crash,0,1,0,0.12755,0.526451,0.739612,0.317187
1509,-78.7536,182,crash,0,1,0,0.726926,1.347827,0.739464,0.371642
1510,-67.9703,258,crash,0,1,0,0.185367,0.784896,0.739316,0.400404
1511,-75.981,192,crash,0,1,0,0.602658,1.332597,0.739168,0.344931
1512,-37.7469,1000,timeout,0,0,1,0.127951,0.84136,0.73902,0.285622
1513,-79.6868,228,crash,0,1,0,0.582523,1.314404,0.738872,0.397273
1514,-72.6073,194,crash,0,1,0,0.606329,1.025529,0.738724,0.463073
1515,-64.4742,233,crash,0,1,0,0.345188,0.917278,0.738577,0.264989
1516,-53.9876,191,crash,0,1,0,0.535322,0.995047,0.738429,0.250362
1517,-76.5516,220,crash,0,1,0,0.461112,1.017262,0.738281,0.377441
1518,-39.5409,1000,timeout,0,0,1,0.107345,0.732927,0.738134,0.408578
1519,-86.8777,252,crash,0,1,0,0.223978,0.665899,0.737986,0.43726
1520,-59.1177,1000,timeout,0,0,1,0.13636,0.821683,0.737838,0.403363
1521,-47.8658,218,crash,0,1,0,0.324403,0.710388,0.737691,0.403609
1522,-36.9401,1000,timeout,0,0,1,0.099039,0.788155,0.737543,0.33115
1523,-72.0887,188,crash,0,1,0,0.521924,1.090774,0.737396,0.530537
1524,-72.1328,187,crash,0,1,0,0.194186,0.5589,0.737248,0.337381
1525,-73.4764,213,crash,0,1,0,0.193546,0.587479,0.737101,0.304363
1526,-91.9695,243,crash,0,1,0,0.228934,0.599125,0.736953,0.26351
1527,-55.4587,1000,timeout,0,0,1,0.07469,0.536331,0.736806,0.347649
1528,-103.0004,228,crash,0,1,0,0.419461,0.834466,0.736659,0.339137
1529,-54.5914,237,crash,0,1,0,0.369918,0.867281,0.736511,0.442281
1530,-77.6323,210,crash,0,1,0,0.157416,0.480357,0.736364,0.357356
1531,-40.8666,199,crash,0,1,0,0.58306,1.104736,0.736217,0.231803
1532,-83.5635,208,crash,0,1,0,0.191587,0.514079,0.73607,0.40179
1533,-34.1763,1000,timeout,0,0,1,0.164658,1.132671,0.735922,0.424992
1534,-89.0508,188,crash,0,1,0,0.380187,0.720899,0.735775,0.33493
1535,-43.1059,223,crash,0,1,0,0.245024,0.659901,0.735628,0.391215
1536,-59.1915,190,crash,0,1,0,0.578937,1.199703,0.735481,0.295021
1537,-40.159,1000,timeout,0,0,1,0.089216,0.534184,0.735334,0.339751
1538,-57.5229,229,crash,0,1,0,0.285842,0.717609,0.735187,0.336592
1539,-48.2958,1000,timeout,0,0,1,0.181608,1.299902,0.73504,0.354232
1540,-46.5069,1000,timeout,0,0,1,0.061113,0.381696,0.734893,0.363775
1541,-72.248,230,crash,0,1,0,0.422491,0.878286,0.734746,0.391942
1542,-58.3458,1000,timeout,0,0,1,0.096878,0.582841,0.734599,0.360644
1543,-62.4756,200,crash,0,1,0,0.379475,0.736378,0.734452,0.379485
1544,-51.5759,225,crash,0,1,0,0.198576,0.541058,0.734305,0.283278
1545,-72.5702,195,crash,0,1,0,0.732653,1.300898,0.734158,0.395435
1546,-82.0935,168,crash,0,1,0,0.506708,0.886114,0.734011,0.194183
1547,-18.3744,1000,timeout,0,0,1,0.127221,0.869335,0.733864,0.302271
1548,-67.2803,263,crash,0,1,0,0.257397,0.770127,0.733718,0.39915
1549,-77.1857,214,crash,0,1,0,0.141223,0.443128,0.733571,0.414971
1550,-74.974,193,crash,0,1,0,0.313968,0.765604,0.733424,0.284868
1551,-72.2113,197,crash,0,1,0,0.14449,0.532935,0.733278,0.458432
1552,-72.8539,220,crash,0,1,0,0.564632,1.213306,0.733131,0.463759
1553,-21.5403,1000,timeout,0,0,1,0.130643,0.743632,0.732984,0.383759
1554,-53.3184,254,crash,0,1,0,0.183758,0.496495,0.732838,0.355348
1555,-95.441,253,crash,0,1,0,0.267319,0.684825,0.732691,0.242293
1556,-87.8572,234,crash,0,1,0,0.242036,0.555609,0.732545,0.496082
1557,-70.5725,215,crash,0,1,0,0.706523,1.299733,0.732398,0.25656
1558,-70.4467,194,crash,0,1,0,0.656779,1.223051,0.732252,0.295828
1559,-60.553,262,crash,0,1,0,0.123501,0.448675,0.732105,0.19905
1560,-94.5629,191,crash,0,1,0,0.270911,0.677664,0.731959,0.367509
1561,-39.3055,1000,timeout,0,0,1,0.116187,0.756898,0.731812,0.434882
1562,-49.8092,195,crash,0,1,0,0.696284,1.307458,0.731666,0.453617
1563,-76.3873,212,crash,0,1,0,0.152421,0.470133,0.73152,0.352276
1564,-54.8684,1000,timeout,0,0,1,0.097246,0.537352,0.731373,0.334459
1565,-91.2205,215,crash,0,1,0,0.576702,1.372301,0.731227,0.334291
1566,-60.193,1000,timeout,0,0,1,0.092273,0.452873,0.731081,0.328317
1567,-32.5832,1000,timeout,0,0,1,0.149351,0.924211,0.730935,0.285877
1568,-75.062,190,crash,0,1,0,0.156332,0.439478,0.730788,0.283065
1569,-54.0113,210,crash,0,1,0,0.270518,0.722513,0.730642,0.262713
1570,-77.5934,188,crash,0,1,0,0.503187,0.979885,0.730496,0.442279
1571,-82.3471,206,crash,0,1,0,0.507426,1.246921,0.73035,0.295628
1572,-56.5464,185,crash,0,1,0,0.694016,1.165316,0.730204,0.289586
1573,-93.6873,253,crash,0,1,0,0.275403,0.582019,0.730058,0.363549
1574,-92.9702,204,crash,0,1,0,0.374372,0.909723,0.729912,0.271942
1575,-98.0664,229,crash,0,1,0,0.304295,0.792485,0.729766,0.228898
1576,-52.0458,202,crash,0,1,0,0.356159,0.813561,0.72962,0.454972
1577,-71.2202,204,crash,0,1,0,0.587431,1.197373,0.729474,0.36347
1578,-68.3664,196,crash,0,1,0,0.084311,0.347001,0.729328,0.322062
1579,-38.391,1000,timeout,0,0,1,0.140186,0.874785,0.729182,0.312222
1580,-94.1814,178,crash,0,1,0,0.560726,1.150545,0.729036,0.412063
1581,-45.2335,273,crash,0,1,0,0.247939,0.584648,0.728891,0.38769
1582,-67.4341,205,crash,0,1,0,0.534189,1.08944,0.728745,0.257205
1583,-49.1047,1000,timeout,0,0,1,0.100143,0.567725,0.728599,0.371756
1584,-64.5345,195,crash,0,1,0,0.127257,0.352923,0.728453,0.26469
1585,-82.6948,248,crash,0,1,0,0.198355,0.681289,0.728308,0.32285
1586,-45.7916,1000,timeout,0,0,1,0.151686,0.831201,0.728162,0.355797
1587,-94.6257,217,crash,0,1,0,0.380067,0.963865,0.728016,0.499887
1588,-59.3946,1000,timeout,0,0,1,0.081187,0.434599,0.727871,0.327092
1589,-64.3673,234,crash,0,1,0,0.609191,1.280446,0.727725,0.560476
1590,-72.0854,190,crash,0,1,0,0.612823,1.234613,0.72758,0.379576
1591,-58.1406,203,crash,0,1,0,0.426159,0.887641,0.727434,0.33625
1592,-66.2552,1000,timeout,0,0,1,0.09786,0.682582,0.727289,0.291938
1593,-71.9855,176,crash,0,1,0,0.456482,1.093459,0.727143,0.405371
1594,-89.0359,301,crash,0,1,0,0.263233,0.788657,0.726998,0.336577
1595,-55.5356,179,crash,0,1,0,0.190967,0.555339,0.726852,0.360527
1596,-98.3362,245,crash,0,1,0,0.505961,1.034379,0.726707,0.409064
1597,-36.5778,1000,timeout,0,0,1,0.110285,0.657143,0.726562,0.372471
1598,-31.9873,1000,timeout,0,0,1,0.138332,0.901566,0.726416,0.337126
1599,-57.0615,223,crash,0,1,0,0.270552,0.698763,0.726271,0.363739
1600,-67.0199,220,crash,0,1,0,0.269303,0.571228,0.726126,0.258659
1601,-78.9302,213,crash,0,1,0,0.140943,0.347182,0.725981,0.306788
1602,-84.1296,194,crash,0,1,0,0.42291,1.100461,0.725835,0.405269
