Episodio,Reward Direita,Reward Esquerda,Passos
2013,39.16567425926615,13.405799305598338,596
2014,81.60041208276533,53.23573502105023,1461
2015,125.15322287101282,104.85995865576658,2439
2016,79.9775378749223,105.02266085597546,2037
2017,102.01509384417866,126.71423734397872,2564
2018,10.500277777777784,10.941666666666668,228
2019,10.353750000000003,10.888888888888891,234
2020,87.62446563628356,72.01418233340185,1824
2021,91.60839781541912,68.49211017889003,1814
2022,57.55126768765973,80.81818780963154,1438
2023,69.02069369604482,98.31778304013841,1998
2024,48.102348403977295,29.673477682862085,888
2025,9.306527777777777,9.585555555555551,210
2026,127.27517918707332,160.28744391999626,3131
2027,12.958734354309364,37.2440203591485,574
2028,9.108358910062703,32.09636425323529,448
2029,25.928326140645744,47.831798548047864,827
2030,88.24646761434954,57.457731226613866,1094
2031,66.96474659489398,46.568909808463204,1259
2032,65.54910027494313,89.25039166754684,1741
2033,7.958474988190507,18.614231446739456,198
2034,70.77795289801463,55.311835001634904,1437
2035,94.04811701277839,77.5654448103957,1816
2036,19.82196630657376,9.36738297324042,232
2037,8.313055555555561,8.857083333333337,194
2038,53.44724806058467,34.13575640097423,983
2039,45.5598841677441,72.27725845400253,1349
2040,37.36701725164439,13.898231143344109,552
2041,94.22763990631327,118.72049225417834,2298
2042,86.89936820173199,100.37265734414298,1892
2043,36.93661132923141,61.86050342632191,1023
2044,10.45680555555555,9.908888888888885,231
2045,48.432171531227006,73.83576514211498,1392
2046,12.300649077563076,36.569563710181654,557
2047,37.60959262499811,57.67675410736589,1052
2048,69.58737117663034,51.56374371523697,1298
2049,38.418881569609844,62.625533437885416,1153
2050,62.00155884822273,39.75619947879415,1070
2051,42.942297043458524,68.15634269665995,1189
2052,52.1876762506504,34.95321629623791,977
2053,54.41265619270864,76.15934038284978,1563
2054,60.28778815589358,33.523921300112306,984
2055,10.655579506764443,33.93026102672992,507
2056,52.18969456534158,73.21047762723154,1368
2057,86.9039430298349,106.42979981449601,2005
2058,56.50705050802,75.98745369947618,1402
2059,98.7078953253814,77.41060971220968,1915
2060,36.456555005113074,56.63195406310681,1013
2061,45.93175331457372,25.217721336753158,810
2062,56.67020408791517,91.43047565138033,1471
2063,12.473300973735963,36.15272123141237,564
2064,14.719795105520404,39.380089604528855,609
2065,25.79955529696762,44.76882634246668,742
2066,64.8911540350406,42.09710921402424,1107
