Episodio,Score,Passos
673,-82.70000000000003,173
674,-82.20000000000002,178
675,-82.40000000000003,176
676,-63.89999999999997,216
677,-82.20000000000002,178
678,-82.20000000000002,178
679,-82.60000000000002,174
680,2.5999999999995254,426
681,-82.70000000000003,173
682,-81.60000000000002,184
683,-82.40000000000003,176
684,-82.60000000000002,174
685,-82.70000000000003,173
686,-81.60000000000002,184
687,-82.20000000000002,178
688,-62.19999999999995,228
689,-82.40000000000003,176
690,-82.60000000000002,174
691,-63.39999999999997,216
692,-82.40000000000003,176
693,-61.89999999999995,231
694,-82.70000000000003,173
695,14.999999999999432,450
696,-82.60000000000002,174
697,-82.40000000000003,176
698,-82.40000000000003,176
699,-82.20000000000002,178
700,-82.60000000000002,174
701,-82.20000000000002,178
702,-82.40000000000003,176
703,-59.39999999999991,256
704,-82.60000000000002,174
705,-82.60000000000002,174
706,-82.70000000000003,173
707,-82.70000000000003,173
708,-82.60000000000002,174
709,-82.70000000000003,173
710,-81.60000000000002,184
711,-81.4,186
712,-82.70000000000003,173
713,-82.20000000000002,178
714,-82.70000000000003,173
715,-1.0000000000006395,420
716,-82.20000000000002,178
717,-82.70000000000003,173
718,-67.19999999999996,223
719,-82.70000000000003,173
720,-82.00000000000003,180
721,-82.70000000000003,173
722,-82.20000000000002,178
723,-82.60000000000002,174
724,-18.900000000000247,386
725,-81.80000000000001,182
726,-82.40000000000003,176
727,-46.09999999999987,284
728,-82.20000000000002,178
729,-82.40000000000003,176
730,-82.60000000000002,174
731,-82.70000000000003,173
732,-82.20000000000002,178
733,-43.199999999999896,268
734,-82.20000000000002,178
735,-82.60000000000002,174
736,-82.20000000000002,178
737,-82.60000000000002,174
738,-82.20000000000002,178
739,-82.20000000000002,178
740,-82.40000000000003,176
741,-82.40000000000003,176
742,15.599999999999426,421
743,-60.89999999999993,246
744,-82.20000000000002,178
745,-60.49999999999992,250
746,-82.70000000000003,173
747,-81.80000000000001,182
748,-82.20000000000002,178
749,-82.70000000000003,173
750,-82.70000000000003,173
751,-43.99999999999991,260
752,-68.29999999999998,212
753,-82.60000000000002,174
754,-82.70000000000003,173
755,-82.70000000000003,173
756,-81.80000000000001,182
757,-81.80000000000001,182
758,-82.70000000000003,173
759,-82.70000000000003,173
760,-82.40000000000003,176
761,-82.70000000000003,173
762,-82.60000000000002,174
763,-82.60000000000002,174
764,-82.60000000000002,174
765,-82.70000000000003,173
766,-82.40000000000003,176
767,-67.89999999999998,216
768,-82.40000000000003,176
769,-82.40000000000003,176
770,-82.60000000000002,174
771,-82.20000000000002,178
772,-82.20000000000002,178
773,-52.199999999999925,248
774,-53.39999999999991,256
775,-82.20000000000002,178
776,-82.00000000000003,180
777,-81.80000000000001,182
778,-82.70000000000003,173
779,-82.20000000000002,178
780,-59.599999999999916,254
781,-62.19999999999995,228
782,-82.60000000000002,174
783,-82.40000000000003,176
784,-81.60000000000002,184
785,-62.999999999999964,220
786,-82.70000000000003,173
787,-82.70000000000003,173
788,-82.20000000000002,178
789,-82.70000000000003,173
790,-2.600000000000577,404
791,-82.70000000000003,173
792,-82.40000000000003,176
793,-82.70000000000003,173
794,-82.00000000000003,180
795,-82.20000000000002,178
796,-82.40000000000003,176
797,-82.00000000000003,180
798,-82.60000000000002,174
799,-62.49999999999996,225
800,-82.00000000000003,180
801,-82.60000000000002,174
802,-82.70000000000003,173
803,-82.70000000000003,173
804,-82.20000000000002,178
805,-40.099999999999845,304
806,-81.80000000000001,182
807,-81.60000000000002,184
808,-82.70000000000003,173
809,-82.40000000000003,176
810,-82.40000000000003,176
811,4.499999999999417,450
812,-82.40000000000003,176
813,-82.70000000000003,173
814,-81.80000000000001,182
815,-81.4,186
816,-82.40000000000003,176
817,-82.60000000000002,174
818,3.3999999999994657,439
819,-81.80000000000001,182
820,33.99999999999886,470
821,-82.60000000000002,174
822,-82.00000000000003,180
823,-82.20000000000002,178
824,-82.70000000000003,173
825,-81.60000000000002,184
826,-59.69999999999991,258
827,-82.70000000000003,173
828,-82.20000000000002,178
829,-82.70000000000003,173
830,-82.60000000000002,174
831,-82.60000000000002,174
832,-60.199999999999925,248
833,-82.20000000000002,178
834,-82.60000000000002,174
835,-82.70000000000003,173
836,-82.60000000000002,174
837,-81.4,186
838,-82.00000000000003,180
839,-82.60000000000002,174
840,-63.499999999999964,220
841,-82.40000000000003,176
842,-82.20000000000002,178
843,-59.79999999999992,252
844,-24.300000000000054,352
845,-40.199999999999854,298
846,-81.4,186
847,-45.89999999999987,286
848,-82.20000000000002,178
849,-82.70000000000003,173
850,-45.89999999999987,286
851,-62.79999999999996,222
852,-44.799999999999855,297
853,-61.79999999999995,232
854,-82.60000000000002,174
855,-22.80000000000011,352
856,-61.99999999999995,230
857,40.49999999999889,545
858,-82.40000000000003,176
859,-64.29999999999993,252
860,-81.80000000000001,182
861,-82.60000000000002,174
862,-82.60000000000002,174
863,-81.60000000000002,184
864,-82.40000000000003,176
865,-82.20000000000002,178
866,-82.60000000000002,174
867,-64.49999999999991,250
868,-82.60000000000002,174
869,-62.49999999999996,225
870,-43.59999999999986,294
871,-82.70000000000003,173
872,-62.299999999999955,227
873,-82.00000000000003,180
874,-82.70000000000003,173
875,-82.00000000000003,180
876,-62.59999999999996,224
877,-81.4,186
878,-82.40000000000003,176
879,-82.00000000000003,180
880,-82.20000000000002,178
881,-82.20000000000002,178
882,-67.59999999999997,219
883,-82.70000000000003,173
884,-64.19999999999993,238
885,-82.60000000000002,174
886,-82.00000000000003,180
887,-82.40000000000003,176
888,-82.70000000000003,173
889,-82.40000000000003,176
890,-81.80000000000001,182
891,-82.70000000000003,173
892,-82.00000000000003,180
893,-82.60000000000002,174
894,-82.40000000000003,176
895,-44.49999999999991,260
896,65.89999999999841,634
897,-68.09999999999997,214
898,-82.00000000000003,180
